?item	?itemLabel	?term	?termLabel	?constituency	?constituencyLabel	?party	?partyLabel	?start	?election	?electionLabel	?end	?cause	?causeLabel
<http://www.wikidata.org/entity/Q121780>	"Michael Matheson"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1394351>	"Falkirk West"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1225080>	"John Farquhar Munro"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q976545>	"Ross, Skye and Inverness West"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1231522>	"Jackson Carlaw"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q7987073>	"West of Scotland"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1247554>	"Jim Tolson"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1265627>	"Dunfermline West"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1265439>	"Duncan McNeil"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1544755>	"Greenock and Inverclyde"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1267804>	"Mary Mulligan"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1569402>	"Linlithgow"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1281543>	"Marilyn Livingstone"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1392204>	"Kirkcaldy"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1285630>	"Marlyn Glen"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1647853>	"North East Scotland"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q132040>	"Jack McConnell"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1949654>	"Motherwell and Wishaw"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1324826>	"Elaine Murray"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1264977>	"Dumfries"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1339371>	"Tavish Scott"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2278508>	"Shetland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1344022>	"Karen Whitefield"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q408547>	"Airdrie and Shotts"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1396732>	"Helen Eadie"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1265629>	"Dunfermline East"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1418512>	"Fiona Hyslop"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1871077>	"Lothian"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1421398>	"Iain Gray"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1277940>	"East Lothian"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1436381>	"Mike Rumbles"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1422051>	"West Aberdeenshire and Kincardine"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1443752>	"Frank McAveety"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529535>	"Glasgow Shettleston"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1490268>	"Richard Lochhead"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1799307>	"Moray"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1496418>	"Gavin Brown"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1871077>	"Lothian"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1507362>	"George Foulkes, Baron Foulkes of Cumnock"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q6684773>	"Lothians"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1515752>	"Alex Neil"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1519985>	"James Kelly"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1529529>	"Glasgow Rutherglen"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1612012>	"Joe FitzPatrick"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q956266>	"Dundee West"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1634500>	"Hugh O'Donnell"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1655380>	"Iain Smith"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q914974>	"North East Fife"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1672558>	"Irene Oldfather"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1144052>	"Cunninghame South"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1680794>	"Jamie McGrigor"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1549306>	"Highlands and Islands"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1681399>	"Jamie Hepburn"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1053991>	"Central Scotland"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1681420>	"Jamie Stone"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1026012>	"Caithness, Sutherland and Easter Ross"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1687620>	"Jeremy Purvis"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2462129>	"Tweeddale, Ettrick and Lauderdale"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1689118>	"Jim Hume"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q7569048>	"South of Scotland"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1689144>	"Jim Mather"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q652587>	"Argyll and Bute"@en	<http://www.wikidata.org/entity/Q10658>	"Scottish National Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1691804>	"Liam McArthur"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1248274>	"Orkney"@en	<http://www.wikidata.org/entity/Q3250438>	"Scottish Liberal Democrats"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1700778>	"John Lamont"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q2170724>	"Roxburgh and Berwickshire"@en	<http://www.wikidata.org/entity/Q3243587>	"Scottish Conservatives"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
<http://www.wikidata.org/entity/Q1701321>	"John Park"@en	<http://www.wikidata.org/entity/Q29585766>	"3rd Scottish Parliament"@en	<http://www.wikidata.org/entity/Q1931762>	"Mid Scotland and Fife"@en	<http://www.wikidata.org/entity/Q3179541>	"Scottish Labour Party"@en	"2007-05-03T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q953141>	"2007 Scottish Parliament general election"@en	"2011-03-22T00:00:00Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>	<http://www.wikidata.org/entity/Q741182>	"dissolution of parliament"@en
